MTML_position_x,MTML_position_y,MTML_position_z,MTML_velocity_linear_x,MTML_velocity_linear_y,MTML_velocity_linear_z,MTML_velocity_angular_x,MTML_velocity_angular_y,MTML_velocity_angular_z,MTML_orientation_w,MTMR_position_x,MTMR_position_y,MTMR_position_z,MTMR_velocity_linear_x,MTMR_velocity_linear_y,MTMR_velocity_linear_z,MTMR_velocity_angular_x,MTMR_velocity_angular_y,MTMR_velocity_angular_z,MTMR_orientation_w,PSM1_position_x,PSM1_position_y,PSM1_position_z,PSM1_velocity_linear_x,PSM1_velocity_linear_y,PSM1_velocity_linear_z,PSM1_velocity_angular_x,PSM1_velocity_angular_y,PSM1_velocity_angular_z,PSM1_orientation_w,PSM2_position_x,PSM2_position_y,PSM2_position_z,PSM2_velocity_linear_x,PSM2_velocity_linear_y,PSM2_velocity_linear_z,PSM2_velocity_angular_x,PSM2_velocity_angular_y,PSM2_velocity_angular_z,PSM2_orientation_w
0.161149,0.010442,0.443156,0.011388,0.002817,-0.01354,0.039048,-0.083079,0.235619,0.420583,-0.190506,0.038864,0.395968,-0.000215,-0.004558,-0.002139,-9e-06,1.1e-05,6e-06,0.515994,-0.002039,0.038171,0.014905,0.000158,-0.007921,0.003298,-0.037939,0.021327,-0.044394,0.369402,0.117773,0.030037,-0.020667,0.005669,0.000842,-0.007055,0.052076,-0.137558,0.401331,0.319051
0.160987,0.021876,0.409201,-0.012871,-0.008401,-0.003626,-0.118787,-0.528043,-0.540803,-0.067283,-0.20196,0.040644,0.345066,-0.001282,-0.014735,-0.009919,-0.01261,0.125825,-0.18935,-0.695641,-0.00777,0.039073,-0.010541,-0.000645,-0.007427,-0.005002,-0.008621,0.136096,-0.216178,-0.686598,0.117702,0.035753,-0.037652,-0.000333,-0.004258,-0.002042,0.09103,0.058666,-0.339366,-0.267652
0.156733,0.026464,0.405573,0.000226,0.002434,0.001168,0.000954,-0.011796,0.026278,0.180084,-0.195456,0.042456,0.359724,0.003536,-0.018558,0.048158,0.05973,-0.235753,-0.15776,0.343217,-0.004516,0.039978,-0.003253,0.001455,-0.004467,0.019551,0.243521,-0.392166,-0.256949,0.328416,0.11557,0.038043,-0.039467,0.000113,0.001222,0.000587,0.000966,-0.011794,0.026241,0.046519
0.156665,0.026609,0.405786,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.274527,-0.198727,0.041229,0.388257,-0.009462,-0.001174,0.028407,0.040161,-0.132291,-0.097167,0.273846,-0.006145,0.039354,0.01104,-0.004761,-0.000716,0.014147,0.063959,-0.151634,-0.139797,0.208724,0.115536,0.038119,-0.03936,-6e-06,8e-06,5e-06,-4.2e-05,-4.1e-05,-1.2e-05,0.171763
0.156797,0.026643,0.405259,-1e-06,-1e-05,-5e-06,-1e-06,0.0,1e-06,0.330287,-0.205142,0.037034,0.399049,0.01163,-0.001901,-0.001739,0.002157,-0.015147,0.029585,0.119918,-0.009361,0.037257,0.016447,0.000107,-0.006089,0.004162,-0.038712,0.00846,-0.014485,-0.012208,0.115602,0.038136,-0.039623,2e-06,2e-06,-1e-06,3.1e-05,-7.4e-05,-0.000228,0.243774
0.157961,0.027338,0.404542,1.1e-05,0.000118,5.7e-05,0.0,0.0,0.0,0.330966,-0.203497,0.036046,0.390017,-0.014216,0.019479,-0.03214,-0.185064,0.394228,0.224263,-1.405923,-0.008536,0.036751,0.011925,-0.007073,0.009936,-0.015971,-0.195538,0.405556,0.230725,-0.737381,0.116184,0.038484,-0.039981,4e-06,6.3e-05,2.9e-05,-8e-06,-1e-05,8e-06,0.256021
0.15799,0.029559,0.403217,0.00012,0.001346,0.000642,-0.0,0.0,-0.0,0.300365,-0.187705,0.043497,0.374861,0.023844,-0.000569,-0.001972,-0.04488,0.079431,0.124456,-1.40675,-0.000648,0.040489,0.004355,0.012217,-0.005951,0.003122,-0.110716,0.219535,-0.048812,-0.772652,0.116198,0.039591,-0.040646,7.2e-05,0.000784,0.000374,0.003269,-0.013841,0.028599,0.212912
0.157555,0.035624,0.396773,0.000116,0.001287,0.000619,0.0,0.0,0.0,0.322229,-0.166759,0.040336,0.339187,-0.002392,0.015257,-0.036353,0.105753,-0.001163,0.005653,-1.407895,0.009834,0.038894,-0.013475,0.004634,0.013842,-0.022166,0.143819,-0.030329,0.05676,-0.824089,0.115981,0.042623,-0.043868,6.8e-05,0.000762,0.000367,6.9e-05,-3e-06,-8e-05,0.245407
0.151302,0.045894,0.381712,-0.036687,0.010499,-0.021764,1.049814,-2.193755,1.217328,0.522103,-0.147908,0.06447,0.32937,0.020605,0.039401,0.024807,0.072372,-0.220072,0.052493,-1.407725,0.019262,0.050951,-0.018408,0.01024,0.020289,0.012795,0.037767,-0.1735,0.102772,-0.814618,0.112868,0.047763,-0.051386,-0.012359,0.009773,-0.015827,0.007833,-0.03451,-0.556538,0.515163
0.125703,0.044906,0.364922,-0.025743,-0.004514,-0.002176,0.000777,-0.058684,0.086338,0.519995,-0.148329,0.080207,0.336646,-0.003575,0.036592,0.022032,0.011062,-0.090935,0.074846,-1.406866,0.019052,0.058808,-0.014776,-0.002518,0.024525,0.007752,0.048001,-0.040536,0.11164,-0.819353,0.100064,0.047266,-0.059793,-0.006743,-0.002728,-0.001477,-0.001145,0.029591,-0.054419,0.516143
