MTML_position_x,MTML_position_y,MTML_position_z,MTML_velocity_linear_x,MTML_velocity_linear_y,MTML_velocity_linear_z,MTML_velocity_angular_x,MTML_velocity_angular_y,MTML_velocity_angular_z,MTML_orientation_w,MTMR_position_x,MTMR_position_y,MTMR_position_z,MTMR_velocity_linear_x,MTMR_velocity_linear_y,MTMR_velocity_linear_z,MTMR_velocity_angular_x,MTMR_velocity_angular_y,MTMR_velocity_angular_z,MTMR_orientation_w,PSM1_position_x,PSM1_position_y,PSM1_position_z,PSM1_velocity_linear_x,PSM1_velocity_linear_y,PSM1_velocity_linear_z,PSM1_velocity_angular_x,PSM1_velocity_angular_y,PSM1_velocity_angular_z,PSM1_orientation_w,PSM2_position_x,PSM2_position_y,PSM2_position_z,PSM2_velocity_linear_x,PSM2_velocity_linear_y,PSM2_velocity_linear_z,PSM2_velocity_angular_x,PSM2_velocity_angular_y,PSM2_velocity_angular_z,PSM2_orientation_w
0.172499,-0.017708,0.341434,0.0,3e-06,3e-06,0.0,-0.0,-0.0,0.512218,-0.19325,-0.05436,0.294307,-0.016123,-0.001042,-0.000327,-0.00185,0.013542,-0.030814,0.285455,0.030593,0.026912,-0.009669,-0.000379,0.004676,-0.005302,0.023936,-0.002345,0.021026,0.207745,0.0886,0.041813,-0.034284,1e-06,-6e-06,-1e-06,-0.000398,7.4e-05,0.000341,0.509774
0.17269,-0.017658,0.341887,0.0,0.0,0.0,0.0,-0.0,-0.0,0.514546,-0.192315,-0.055242,0.295411,0.000669,-0.010315,0.009283,-0.048567,0.107061,-0.191718,0.131222,0.031054,0.026469,-0.009119,0.000324,-0.005209,0.004569,-0.048108,0.1073,-0.191145,-0.021026,0.088695,0.041839,-0.034057,4e-06,-3e-06,-1e-06,-0.000213,5.9e-05,0.000224,0.510264
0.172647,-0.017675,0.342162,2.2e-05,0.000426,0.000381,0.0,0.0,0.0,0.51682,-0.191834,-0.049749,0.285202,0.012814,0.018939,-0.046387,-0.231518,0.307572,0.231882,-1.406454,0.031291,0.02921,-0.014185,0.006453,0.009774,-0.022752,-0.529438,0.15862,-0.006685,-0.861809,0.088674,0.041829,-0.03392,1.4e-05,0.000272,0.000244,-2.4e-05,-5e-06,4.4e-05,0.51353
0.171352,-0.021486,0.337651,-0.014553,-0.000966,-0.000527,0.514221,-0.469649,0.402406,0.412597,-0.18569,-0.047895,0.261918,0.018259,0.003702,0.031136,-0.477516,-1.267488,-1.007107,-1.406991,0.034347,0.030145,-0.025889,0.009119,0.00171,0.015356,-0.056604,-0.050124,0.050038,-0.904918,0.088031,0.03992,-0.036179,-0.007283,-0.000604,-0.000373,-0.005818,0.019189,-0.03318,0.351219
0.170272,-0.021463,0.337842,3e-06,5e-05,4.6e-05,0.0,0.0,0.0,0.496763,-0.177158,-0.053538,0.283515,0.001534,-0.023147,0.014982,-0.069657,0.018382,-0.038237,-1.407876,0.038633,0.027332,-0.015068,0.000346,-0.00638,0.002873,-0.055957,0.017754,-0.013358,-0.900019,0.087486,0.039936,-0.03608,2e-06,2.4e-05,2.2e-05,-1.1e-05,6e-06,1.9e-05,0.482178
0.170317,-0.02143,0.337858,-0.0,-2e-06,-2e-06,0.0,0.0,0.0,0.498501,-0.175378,-0.056306,0.290834,0.000145,0.003251,0.004633,0.413955,-0.372572,-0.203573,-1.407696,0.039523,0.025935,-0.01141,5e-05,0.001271,0.001812,-0.00058,0.000993,0.000675,-0.913409,0.087508,0.039952,-0.036072,1e-06,3e-06,3e-06,-2.8e-05,1.6e-05,4.7e-05,0.484954
0.170314,-0.02149,0.337816,7.7e-05,0.001285,0.0012,0.000823,-0.013719,0.025331,0.497781,-0.16841,-0.056822,0.295699,0.001097,-0.001472,0.02154,0.255446,-0.242814,-0.143769,-1.406922,0.043007,0.025678,-0.008986,0.0001,0.004893,0.006815,0.43618,-0.330258,-0.156225,-0.93284,0.087507,0.039919,-0.036096,-1e-06,1e-06,3e-06,-0.000168,1.7e-05,0.000171,0.484138
0.170446,-0.021581,0.337882,0.0,0.0,0.0,0.0,0.0,0.0,0.503455,-0.170856,-0.049993,0.299132,-7e-06,-0.000292,-0.000385,-0.012374,0.096265,-0.173577,-1.406174,0.041784,0.029094,-0.007258,0.007472,0.005445,-0.005046,0.025441,0.070586,-0.125746,-0.935126,0.087573,0.039877,-0.03606,1e-06,-1e-06,-3e-06,-6.5e-05,1.8e-05,0.000112,0.491159
0.17061,-0.021658,0.337947,0.0,0.0,0.0,0.0,0.0,0.0,0.507895,-0.178791,-0.048781,0.298825,-1e-06,-1.2e-05,-1.6e-05,0.000207,0.00019,0.000229,-1.405755,0.037816,0.029697,-0.007415,3e-06,5e-06,6e-06,-0.000275,-0.00021,-0.000314,-0.931371,0.087655,0.039838,-0.036027,2e-06,-1e-06,-4e-06,-5.5e-05,1.2e-05,7.8e-05,0.497854
0.170889,-0.024377,0.338999,0.014303,-0.018434,0.001135,0.320226,-0.010768,-0.186435,0.490474,-0.175152,-0.050204,0.302229,0.031555,0.00101,-0.001689,0.307622,0.301527,0.192712,-1.405602,0.039624,0.028985,-0.005712,0.008301,-0.00513,0.003886,1.057591,0.93163,0.669204,-0.931534,0.08779,0.038489,-0.035499,-0.000126,-0.009074,0.000885,1.061617,-0.103034,-0.956147,0.477116
