MTML_position_x,MTML_position_y,MTML_position_z,MTML_velocity_linear_x,MTML_velocity_linear_y,MTML_velocity_linear_z,MTML_velocity_angular_x,MTML_velocity_angular_y,MTML_velocity_angular_z,MTML_orientation_w,MTMR_position_x,MTMR_position_y,MTMR_position_z,MTMR_velocity_linear_x,MTMR_velocity_linear_y,MTMR_velocity_linear_z,MTMR_velocity_angular_x,MTMR_velocity_angular_y,MTMR_velocity_angular_z,MTMR_orientation_w,PSM1_position_x,PSM1_position_y,PSM1_position_z,PSM1_velocity_linear_x,PSM1_velocity_linear_y,PSM1_velocity_linear_z,PSM1_velocity_angular_x,PSM1_velocity_angular_y,PSM1_velocity_angular_z,PSM1_orientation_w,PSM2_position_x,PSM2_position_y,PSM2_position_z,PSM2_velocity_linear_x,PSM2_velocity_linear_y,PSM2_velocity_linear_z,PSM2_velocity_angular_x,PSM2_velocity_angular_y,PSM2_velocity_angular_z,PSM2_orientation_w
0.054689,-0.007846,0.356771,0.01678,0.003326,0.004157,0.021936,0.061475,0.100897,0.38593,-0.094833,0.023346,0.334813,4.5e-05,-0.000185,-0.000154,0.0,0.0,-0.0,-0.862259,0.045543,0.033003,-0.013538,2e-05,-8.3e-05,-6.9e-05,-0.000634,-0.001172,0.000553,-0.865565,0.063845,0.018826,-0.060982,0.001459,0.003451,0.003164,0.016957,0.062256,0.064552,0.361343
0.089313,0.001246,0.356683,0.005583,0.03332,-0.007726,-0.028367,-0.176414,-0.162715,-1.529505,-0.086643,0.033956,0.340344,0.006592,-0.048661,0.095046,-0.118496,-0.451703,-0.793218,-1.402901,0.049634,0.038339,-0.010798,0.009828,-0.023688,0.047167,-0.293638,0.208443,-0.578271,-0.84352,0.081162,0.023364,-0.061019,0.009403,0.014771,-0.00521,-0.107214,-0.1655,-0.277015,-0.79704
0.081875,0.007317,0.371008,0.001301,-0.010819,0.025513,-0.068,0.023864,-0.005647,-1.511135,-0.083892,0.023222,0.341925,0.009878,0.02071,-0.019159,5.247238,-0.772471,1.401871,-1.190767,0.051007,0.032942,-0.009968,-0.001391,0.008165,-0.010442,-0.066825,0.61121,0.38171,-0.825395,0.077445,0.026416,-0.053869,0.007238,-0.006775,0.011877,-0.074014,0.001926,0.018019,-0.870848
0.079032,0.001289,0.371937,-0.000296,-0.000876,-0.00067,1.2442,0.73212,-0.968431,-1.590986,-0.06845,0.031317,0.347051,-0.00115,0.003419,0.002688,0.093065,-0.775059,0.609939,0.087899,0.058736,0.036983,-0.007423,0.000755,-0.004092,0.005167,-0.20454,-0.661652,0.14657,-0.062991,0.076025,0.023399,-0.053394,-0.000267,-0.000591,-0.000522,3.889723,1.490278,-3.68859,-0.910364
0.075734,-0.003313,0.371822,-7.8e-05,-0.000223,-0.000176,1e-05,3.5e-05,1.7e-05,-1.588421,-0.072489,0.0277,0.355571,0.000949,-0.006495,0.011632,-0.0334,-0.011775,0.002475,0.095263,0.056714,0.035183,-0.003163,-0.000523,0.001621,0.001217,-6.8e-05,0.000187,0.000726,-0.049275,0.074375,0.021097,-0.053452,-5.1e-05,-0.000145,-0.000114,-0.001322,-0.002084,-0.001662,-0.903996
0.090555,0.001455,0.374205,0.015408,0.004457,0.003484,1.014736,0.372537,-1.196087,-1.545347,-0.087938,0.030301,0.345551,-0.035821,-0.018035,-0.008944,0.228733,-0.692806,0.195025,-1.404333,0.048988,0.036488,-0.008164,-0.017847,-0.009256,-0.004629,0.245243,-0.714684,0.180556,-0.860013,0.081779,0.023479,-0.052262,0.007604,0.002052,0.001531,3.382102,1.304774,-4.112264,-0.905465
0.093543,0.002382,0.37733,-0.000182,-0.000627,-0.000449,-0.005334,0.002694,-0.003056,-1.61977,-0.096343,0.028682,0.335284,0.013701,-0.000263,-0.001919,-0.097151,0.461243,0.309431,0.072043,0.044787,0.035674,-0.0133,0.006847,-0.000126,-0.000961,-0.092594,0.58305,0.421288,-0.122919,0.08328,0.023945,-0.050698,-0.000102,-0.000357,-0.000255,0.002027,-0.001079,0.001012,-0.900403
0.094472,0.003157,0.371319,0.026294,0.009254,-0.026345,0.070794,-0.050624,0.066068,-1.73903,-0.100974,0.034885,0.318703,-0.047737,0.026512,0.046106,-0.081058,-0.769395,0.252243,-1.407111,0.042492,0.038759,-0.021614,-0.02501,0.019289,0.019646,-0.327639,-1.190162,0.509598,-0.882547,0.083722,0.024315,-0.053684,0.013533,0.009678,-0.017835,0.10574,-0.067541,0.082468,-0.905302
0.108816,0.002908,0.372554,0.014881,0.004601,0.003323,0.003982,-0.002372,0.035686,-1.915347,-0.132313,0.027952,0.350044,0.000837,-0.00611,0.011668,0.078369,-0.423393,-0.255124,-1.40765,0.026802,0.035309,-0.005927,-0.000269,0.002065,0.001456,0.132167,-0.488968,-0.305912,-0.892507,0.090911,0.024207,-0.053086,0.007586,0.002905,0.002083,-0.001803,-0.043008,0.047535,-0.902526
0.119757,0.00676,0.374665,0.000543,0.002606,0.001781,-0.085383,-0.226124,-0.334728,-1.915116,-0.145528,0.029951,0.35548,0.000135,-0.001535,-0.001024,0.0,-0.0,-0.0,-1.407864,0.020195,0.036313,-0.0032,-0.006222,-0.001658,-0.000565,-0.003999,0.029933,-0.05403,-0.900672,0.096387,0.026134,-0.05203,0.000174,0.000835,0.000562,-0.177176,-0.680855,-0.317577,-0.899587
0.106089,0.00778,0.369388,-0.01342,0.001145,0.000777,-0.000984,0.014715,-0.029553,-1.913377,-0.122017,0.031331,0.340499,-0.000461,0.000955,0.033317,-0.069188,-0.055029,-0.000557,0.241369,0.03195,0.037003,-0.010702,0.005292,0.007292,0.012929,-0.074468,-0.08979,0.107109,0.173127,0.089553,0.026645,-0.054668,-0.006729,0.000505,0.000341,-0.000975,0.01471,-0.029554,-0.906608
0.114686,0.00758,0.369448,0.00064,0.002848,0.002014,0.0,1e-06,1e-06,-1.914917,-0.136898,0.028302,0.349958,0.000152,-0.001331,-0.000934,-0.229427,0.39154,0.221797,-1.410606,0.024508,0.035498,-0.005953,0.006414,0.000408,-0.000295,-0.264501,0.416124,0.313198,-0.843847,0.09385,0.026541,-0.054641,0.000375,0.001675,0.001186,0.000689,-0.013816,0.025111,-0.909384
