MTML_position_x,MTML_position_y,MTML_position_z,MTML_velocity_linear_x,MTML_velocity_linear_y,MTML_velocity_linear_z,MTML_velocity_angular_x,MTML_velocity_angular_y,MTML_velocity_angular_z,MTML_orientation_w,MTMR_position_x,MTMR_position_y,MTMR_position_z,MTMR_velocity_linear_x,MTMR_velocity_linear_y,MTMR_velocity_linear_z,MTMR_velocity_angular_x,MTMR_velocity_angular_y,MTMR_velocity_angular_z,MTMR_orientation_w,PSM1_position_x,PSM1_position_y,PSM1_position_z,PSM1_velocity_linear_x,PSM1_velocity_linear_y,PSM1_velocity_linear_z,PSM1_velocity_angular_x,PSM1_velocity_angular_y,PSM1_velocity_angular_z,PSM1_orientation_w,PSM2_position_x,PSM2_position_y,PSM2_position_z,PSM2_velocity_linear_x,PSM2_velocity_linear_y,PSM2_velocity_linear_z,PSM2_velocity_angular_x,PSM2_velocity_angular_y,PSM2_velocity_angular_z,PSM2_orientation_w
0.145419,-0.073706,0.298635,0.0,0.0,0.0,0.0,0.0,0.0,0.519405,-0.15762,-0.06517,0.278462,0.0,0.0,0.0,0.012489,-0.095498,0.173996,0.522587,0.047712,0.021354,-0.017365,1.4e-05,-0.002559,-0.004127,-0.001813,0.013844,-0.025198,-0.265145,0.07511,0.0131,-0.055534,-3.7e-05,-0.000224,-0.000337,0.003087,-0.002524,0.003072,-0.093258
0.145404,-0.073641,0.298546,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.313283,-0.157857,-0.065187,0.278449,-0.016577,-0.00109,0.000564,-0.002045,0.015205,-0.029245,0.264588,0.047712,0.021354,-0.017365,1.4e-05,-0.002559,-0.004127,-0.001813,0.013844,-0.025198,-0.265145,0.07511,0.0131,-0.055534,-3.7e-05,-0.000224,-0.000337,0.003087,-0.002524,0.003072,-0.093258
0.142847,-0.06099,0.27326,-0.001361,0.043077,-0.061528,-0.461261,-1.020981,-0.734757,0.520225,-0.16462,-0.059628,0.268257,-0.053681,0.032329,-0.046239,-0.001802,0.187826,0.03698,0.464483,0.044279,0.02421,-0.022292,-0.018526,0.016844,-0.02304,-0.055729,0.221318,0.110098,0.520283,0.073787,0.01926,-0.067674,-0.000694,0.016105,-0.026467,-0.274254,-0.641474,-0.555357,0.373263
0.140703,-0.054062,0.270385,-0.00016,-0.000912,-0.001489,-0.000656,0.014825,-0.024706,0.517463,-0.192891,-0.045318,0.285559,0.00278,-0.005836,0.039373,0.190111,-0.274664,-0.16501,0.394417,0.030126,0.031381,-0.013653,0.001349,-0.003038,0.019517,0.175005,-0.27115,-0.164762,0.352746,0.072716,0.022742,-0.069132,-8.1e-05,-0.00046,-0.000755,-0.000714,0.014851,-0.024635,0.506508
0.140669,-0.054382,0.270572,-5.6e-05,-0.000318,-0.000519,0.0,0.0,0.0,0.51754,-0.192564,-0.044105,0.30054,0.000594,0.006593,0.008402,0.001746,-0.014265,0.024978,0.116706,0.030287,0.031983,-0.006176,0.000274,0.003098,0.003948,0.001816,-0.013938,0.025453,-0.026414,0.072698,0.02258,-0.069041,-4e-05,-0.00023,-0.000373,-4e-06,1.1e-05,1.2e-05,0.514346
0.146419,-0.036527,0.255801,0.000508,0.03464,-0.02283,0.10404,-0.167808,0.208493,0.512661,-0.166797,-0.035813,0.278606,0.032368,-0.009299,0.00711,-0.009861,0.195781,-0.397331,-1.138626,0.043159,0.036126,-0.017144,0.024041,-0.00405,0.003437,0.062565,0.422823,-0.866445,-0.858053,0.075573,0.031485,-0.076413,0.000184,0.011551,-0.007604,0.083017,-0.129073,0.207082,0.508794
0.134039,-0.013276,0.262787,-0.041508,0.027308,0.037378,0.455421,0.912072,0.442119,0.467327,-0.148415,-0.044116,0.286051,0.000123,-0.002733,-0.00382,0.413696,-0.350274,-0.238886,-0.522478,0.052362,0.031975,-0.013415,7.4e-05,-0.001523,-0.002133,-0.004536,0.017122,-0.022883,-0.714521,0.069399,0.043119,-0.072954,-0.02081,0.013495,0.018492,0.209268,0.509479,0.116388,0.440539
0.130305,-0.012405,0.279372,-0.013796,0.007858,0.009592,-0.000649,-0.001865,-0.005982,0.437974,-0.147583,-0.046,0.283293,3.9e-05,-0.000837,-0.0012,-0.0,0.0,0.0,-0.487231,0.052778,0.031035,-0.014792,2.3e-05,-0.000517,-0.000741,-0.013001,0.100919,-0.170927,-0.676637,0.067522,0.043565,-0.064645,0.000381,-0.002658,0.007835,-0.034291,-3e-06,0.006832,0.402002
0.132108,-0.01069,0.28849,0.000571,-0.006155,0.014156,-0.191425,-0.282346,-0.184036,-1.488946,-0.156953,-0.045496,0.277594,-0.048949,-0.001481,-0.020257,1.077872,0.90826,1.727095,0.417822,0.04813,0.031286,-0.017621,-0.024377,-0.000859,-0.010251,3.500634,4.045439,3.230281,0.344745,0.068417,0.044428,-0.060088,0.007925,0.001906,0.002556,-0.220569,-0.406218,-0.229326,-1.039364
0.139933,-0.012887,0.290506,0.000307,0.001893,0.002281,-0.004879,-0.009125,-0.006075,-1.550305,-0.175005,-0.036861,0.289478,0.034962,0.005721,0.072903,0.994687,1.61398,-0.15008,-1.189295,0.039069,0.035614,-0.011686,0.017423,0.002588,0.036068,0.989797,1.644147,-0.129092,-1.01073,0.07233,0.043324,-0.059078,0.000185,0.001144,0.001381,0.005145,0.114516,-0.138151,-1.040996
